zip5,perc_unemp,perc_never_married,med_inc,perc_some_coll
68358,0.52,14.94,65565,70.79
68359,2.99,20.55,51750,56.78
68360,0,17.77,70694,40.43
68361,2.52,24.94,45556,57.52
68362,0,31.58,49688,84.62
68364,0,11.48,52500,45
68365,1.36,20.18,44375,40.29
68366,7.3,23.1,58707,66.89
68367,3.14,13.79,41765,41.9
68368,4.09,27.7,56477,74.58
68370,1.23,22.17,42112,52.35
68371,2.55,18.32,56111,60.29
68372,3.94,21.32,69103,70.27
68375,2.99,16.2,31932,27.94
68376,9.17,19.28,30833,44.59
68377,3.31,19.22,50921,44.15
68378,1.85,15.02,44732,56.09
68379,20,36.84,36042,54.29
68380,2.61,51.37,31836,40.91
68381,6.11,26.88,73750,60.35
68382,0,34.88,39375,45.16
68401,7.49,25.41,47765,55.87
68402,5.3,22.71,83194,66.15
68403,2.7,19.88,60000,67.44
68404,5.07,20.41,80305,74.57
68405,3.83,35.6,53365,59.24
68406,0.71,25.28,50250,55.56
68407,0.73,16.93,65313,61.55
68409,12.07,22.19,72821,65.54
68410,6.27,25.23,47740,49.67
68413,8.5,18.06,67875,64.33
68414,15.38,5.79,27368,28.73
68415,6.85,20.58,57083,48.48
68416,4.44,11.35,53750,45.25
68417,9.49,23.88,48750,37.56
68418,2.38,21.6,65313,64.75
68419,0.58,19.38,67031,75
68420,1.91,16.54,37083,41.47
68421,6.05,66.67,39028,59.38
68422,4.96,23.88,58542,69.78
68423,0.19,17.75,59258,56.83
68424,1.59,13.74,49348,48.97
68428,3.07,19.01,79625,66.33
68430,2.52,20.05,95917,79.46
68431,2.96,14.53,27222,33.04
68433,2.64,44.44,46667,39.41
68434,4.19,30.83,62045,67.32
68436,0,18.92,49375,67.52
68437,8.21,17.65,43026,37.91
68438,0,9.7,47500,44.44
68439,3.09,22.62,68000,50.41
68440,15.69,15.22,24792,36.9
68441,23.35,15.32,47969,46.19
68442,9.88,16.58,45536,53.97
68443,1.46,18.74,58750,56.99
68444,0,33.33,50500,76.74
68445,4.35,20.99,41250,57.75
68446,5.77,16.51,50329,52.16
68447,4.68,12.56,58750,39.65
68448,3.66,20.07,41875,34.59
68450,12.94,28.17,38935,38.43
68452,0,17.27,44318,73.4
68453,6.25,22.8,52308,41.76
68454,2.05,13.55,66442,63.05
68455,6.48,15.78,61250,53.16
68456,7.1,20.93,60625,55.08
68457,31.5,39.94,32371,55.64
68458,6.74,29.08,40000,57.55
68460,2.03,16.41,54375,47.63
68461,13.33,21.83,41583,90.94
68462,3.4,19.35,78281,75.84
68463,5.08,21.21,54265,58.09
68464,16.04,20.34,41250,44.41
68465,3.5,23.67,50395,53.13
68466,5.74,23.03,37500,47.57
68467,1.21,26.08,44157,56.93
68502,7.69,36.83,42222,67.45
68503,9.58,48.9,29828,62.27
68504,7.32,46.73,35686,61.04
68505,4.9,32.82,49178,69.47
68506,5.43,27.97,53480,75.9
68507,6.16,28.52,50105,66.39
68508,13.36,77.64,18186,58.11
68510,6.19,30.53,43772,70.45
68512,2.17,23.26,73565,80.98
68514,0,22.06,105114,59.43
68516,3.36,21.98,77123,81.95
68517,0,31.43,69971,85.19
68520,3.1,15.55,82083,76.91
68521,7.92,37.62,47907,63.42
68522,4.54,34.99,59851,63.84
68523,2.39,23.19,98409,84.19
68524,6.91,31.51,59226,66.15
68526,2.5,20.46,104750,85.53
68527,2.09,20.34,109653,67.73
68528,5.98,50.97,54432,61.68
68531,0,86.05,16393,54.65
68532,6.07,15.98,84271,83.54
68601,5.69,25.98,50532,58.76
68620,4,18.52,42574,50.72
68621,0,7.41,56453,20.67
68622,4.04,26.05,53047,43.68
68623,4.21,19.42,25789,34.48
68624,4.13,18.49,52500,56.96
68626,3.55,21.06,50363,58.37
68627,2.61,26.53,47625,45.15
68628,2.7,17.41,56875,55.97
68629,2.75,19.14,52750,55.59
68631,2.62,21.08,49583,45.01
68632,2.25,25.52,45868,48.65
68633,5.84,24.09,43603,36.68
68634,2.44,21.71,62500,46.61
68635,8.56,26.83,46563,48.11
68636,0.77,15.34,46250,51.56
68637,2.27,17.37,33750,64.42
68638,5.62,20.07,37938,52.51
68640,5.82,23.99,47917,43.71
68641,1.69,19.15,50556,56.97
68642,2.46,26.26,58607,49.39
68643,1.43,18.51,50179,55.64
68644,0.49,24.09,60288,52.96
68647,5.07,34.55,38750,58.1
68648,0,19.04,86507,80.5
68649,6.95,17.16,53108,45.59
68651,2.15,21.55,55385,60.89
68652,0.42,16.51,59375,42.48
68653,6.13,39.11,70417,48.12
68654,1.5,25.73,47917,51.31
68655,0,8.33,55278,43.81
68658,4.58,15.51,58958,64.38
68659,1.87,17.87,56442,38.62
68660,5.63,21.03,47604,48.79
68661,10.55,29.23,47776,32.76
68662,4.24,18.76,49211,52.83
68663,2.45,17.62,46458,37.16
68664,12.5,8.3,42639,42.86
68665,0,22.73,48750,64.14
68666,4.9,16.86,52929,58.03
68667,3.33,16.39,83144,27.78
68669,2.87,21.45,53125,52.96
68701,4.5,29.59,46026,60.59
68710,4.11,15.75,45903,56.83
68711,0,10.33,44375,50.29
68713,1.3,21.07,44821,53.95
68714,0.96,20.11,44500,55.99
68715,0.88,25.32,57159,60.97
68716,4.71,18.34,42500,42.15
68717,1.89,20.21,47750,48.39
68718,3,17.16,40383,47.51
68719,0,19.67,30357,40.68
68720,1.77,16.67,42917,52.77
68722,2.82,17.22,37143,48.98
68723,1.88,17.47,48167,40.69
68724,0,11.67,34167,53.15
68725,1.45,9.89,39609,57.83
68726,0,20.06,35368,53.68
68727,3.73,19.78,40417,54.45
68728,4.48,11.63,50000,59.59
68729,4.21,22.35,42784,49.01
68730,2.07,17.19,47639,46.1
68731,3.88,23.63,61210,42.93
68732,0,10.64,57083,47.8
68733,2.93,20.02,51923,45.28
68734,2.9,20,51667,53.26
68735,0.94,28.26,39779,57.32
68736,1.22,25.38,48571,37.04
68739,2.03,24.98,43393,46.32
68740,1.25,33.68,48850,53.93
68741,2,15.09,65972,60.68
68742,0,32.65,21875,35.58
68743,5.85,18.69,56250,44.77
68745,4.73,18.81,52708,55.12
68746,2.3,23.01,36500,49.06
68747,0,8.33,48750,60.87
68748,1.87,26.49,55285,46.19
68749,0,43.33,22500,31.82
68751,7.5,11.84,56667,32.35
68752,4.21,16.3,46250,54.42
68753,0,9.43,29750,57.14
68755,0,22.76,37750,33.81
68756,5.22,24.19,41735,53.32
68757,6.62,17.85,44620,46.18
68758,1.38,15.64,42083,54.96
68759,1.65,12.55,32917,44.76
68760,7.02,25.32,29722,46.33
68761,6.3,12.8,32222,49.62
68763,1.19,21.5,53531,49.48
68764,2.46,9.21,35739,47.59
68765,2.68,23.62,54815,51.68
68766,0.51,14.95,46875,51.18
68767,3.55,19.41,58352,56.82
68768,3.69,13.55,44531,56.41
68769,8.13,14.09,39604,45.86
68770,3.94,17.66,51667,59.64
68771,1.4,19.34,45547,46.62
68773,0,9.38,55714,36.99
68774,0,35.9,19271,37.28
68776,5.81,31.44,40200,34.64
68777,0.67,16.26,40433,51.23
68778,0,12.28,31786,56.01
68779,4.56,18.21,49042,57.17
68780,1.04,21.81,53393,57.77
68781,2.79,14.34,42868,49.3
68783,1.49,11.94,46944,47.87
68784,6.69,28.66,38239,49.89
68785,5.88,16.45,45469,35.38
68786,1.54,13.38,45987,56.56
68787,7.78,47.4,45769,70.34
68788,1.92,21.84,47829,49.17
68789,2.41,13,61250,67.78
68790,5.7,25.11,47750,61.67
68791,4.89,20.06,41108,45.32
68792,6.41,21.03,34375,41.67
68801,6.25,32.08,45356,44.08
68803,3.74,20.79,50267,55.64
68810,11.43,13.64,34228,39.35
68812,0,18.72,56250,62.55
68813,2.9,20.3,41618,61.56
68814,2.55,21,50000,58.53
68815,0.87,22.46,48500,53.75
68816,0,10.56,55469,31.25
68817,8.17,19.88,29375,28.94
68818,3.43,21.38,58865,63.57
68820,2.01,15.28,48333,53.42
68821,0,24,14722,40.32
68822,2.65,15.56,40143,53.27
68823,2.71,16.25,39777,47.65
68824,3.5,21.99,58646,60.87
68825,3.6,13.99,51344,61.13
68826,7.92,24.27,50430,56.57
68827,3.47,8.87,53393,53.65
68828,0,12.67,25795,42.86
68831,3.46,13.39,63750,58.35
68832,5.21,22.9,70859,62.26
68833,1.33,25.37,49375,66.32
68834,1.11,32.1,47202,37.64
68835,1.81,27.62,38036,55.41
68836,2.19,23.63,51917,57.33
68837,0,4.55,65536,19.05
68838,2.17,18.5,55278,36.6
68840,4.71,19.76,50436,50.75
68841,0.6,19.01,63365,60.2
68842,0,26.29,41406,40.28
68843,0.49,18.5,53906,62.01
68844,0,14,38333,47.34
68845,5.37,40.31,53958,70.19
68846,2.84,19.41,32386,54.47
68847,2.08,29.42,48317,62.94
68849,42.78,100,"",""
68850,7.56,28.65,43233,30.92
68852,2.58,22.35,54688,49.72
68853,3.06,13.51,45150,48.4
68854,8.36,28.36,49038,68.14
68855,2.37,20.86,44861,58.49
68856,4.68,13.73,51136,54.68
68858,4.72,18.78,31667,75.58
68859,3.55,21.02,40417,50
68860,9.35,16.28,30833,51.76
68861,0,26.47,49583,29.49
68862,0.82,18.08,46202,52.69
68863,4.79,24.34,48264,49.86
68864,7.54,22.97,43233,43.49
68865,2.74,21.64,72661,49.29
68866,1.92,16.16,54167,63.33
68869,3.39,25.04,37614,49.31
68870,2.73,28.21,60000,62.03
68871,0,10.61,43750,53.8
68872,3.06,16.01,60208,52.68
68873,6.66,16.58,47386,54.65
68874,6.94,17.96,45859,53.93
68875,4.78,25.93,33750,50.12
68876,3.15,21.28,53750,53.46
68878,5.45,18.93,41964,65.45
68879,0,26.1,33750,45.91
68881,0,25.33,82778,69.64
68882,5.56,15.18,45833,41.31
68883,3.8,18.98,61797,52.98
68901,5.92,28.37,45633,56.52
68920,2.25,16.53,41100,55.37
68922,2.9,14.01,36625,52.76
68923,0,20.24,55179,66.67
68924,1.93,26.47,48571,63.18
68925,0.82,23.12,65625,60.8
68926,7.96,24.25,31591,37.64
68927,1.59,17.62,47917,53.86
68928,3.41,27.89,43125,53.8
68929,16.26,4.81,48750,57.22
68930,5.2,19.35,42464,53.14
68932,9.09,19.34,30000,48
68933,4.94,18.25,46875,58.65
68934,0,13.33,51250,51.85
68935,5.5,10.36,29306,43.57
68936,0,9.09,34688,30.23
68937,3.42,19.89,45128,55.35
68938,7.79,27.79,37188,59.11
68939,0.65,21.84,40030,54.24
68940,1.96,13.78,65139,63.59
68941,2.27,30.26,50083,41.6
68942,0,26.65,35469,55.68
68943,6.06,8.28,26458,38.12
68944,8.43,25,46625,51.47
68945,0,26.97,61033,51.22
68946,0,6.96,63750,90.99
68947,5.36,17.85,55208,61.07
68948,2.94,19.69,45833,48.45
68949,2.89,20.81,45146,63.36
68950,5.29,19.35,39375,51.38
68952,0,35.37,91500,47.56
68954,0,27.12,54531,81.4
68955,3.11,20.2,71900,65.53
68956,1.57,18.89,63750,61.53
68957,6.55,28.81,54196,53.16
68958,1.6,19.72,55250,59.91
68959,2.53,16.31,53818,65.96
68960,0,13.68,65000,54.65
68961,3.82,9.88,33363,50.36
68964,1.52,15.66,47188,17.72
68966,2.22,10.8,47500,56.25
68967,4.66,20.69,43621,60.56
68969,0,0,57813,4.55
68970,5.75,16.11,33580,51.32
68971,4.29,13.12,50469,52.19
68972,3.45,11.41,33750,37.87
68973,4.74,10.6,58125,57.5
68974,2.54,27.27,31250,34.65
68975,2.56,26.19,46346,56.45
68976,1.99,15.31,49583,64.61
68977,1.44,27.9,42900,50.95
68978,2.1,13.85,33387,48.48
68979,1.9,18.22,49792,52.84
68980,0.7,23.58,63750,72.46
68981,0,15.17,48000,66.49
68982,2.11,23.81,53063,57.05
69001,4.56,21.56,44680,60.75
69020,1.78,16.11,50089,47.35
69021,3.06,16.89,38816,57.3
69022,1.59,15.02,48935,54.75
69023,6.47,17.45,75370,68.95
69024,0.83,10.56,50417,68.99
69025,5.43,34.5,42986,68.8
69026,1.04,23.67,31691,64.63
69027,33.02,10.22,34554,42.34
69028,2.93,19.29,60625,56.86
69029,9.09,10.76,38906,55.23
69030,3.81,8.25,39340,59.86
69032,1.76,9.52,43583,53.52
69033,0.5,16.74,47706,47.25
69034,3.72,18.2,47969,62.09
69036,12.5,18.75,29167,37.04
69037,0,8,19861,50
69038,1.53,17.23,46500,51.84
69039,3.51,35,41250,59.02
69040,8.64,18.44,44875,60.77
69041,0,0,83125,100
69042,0,33.33,33125,27.27
69043,5.74,21.36,31250,47.02
69044,2.41,20.9,40625,54.91
69045,6.59,14.73,38947,58.55
69046,11.61,10.34,40417,60.43
69101,6.33,22.88,46875,57.84
69120,0.6,23.3,50714,61.16
69121,2.64,22.49,45278,73.54
69122,2.07,29.29,44250,64.29
69123,3.96,19.02,55197,63.74
69125,5.22,20.5,41786,52.17
69127,2.8,12.4,39327,57.46
69128,5.29,4.23,42750,44.36
69129,5.31,18.52,38315,56.62
69130,2.24,19.92,45865,45.94
69131,3.04,16.41,55833,59.12
69132,0,24.41,45625,47
69133,3.52,7.5,41250,53.12
69134,0,22.43,39519,77.49
69135,16.36,20.55,27059,91.38
69138,6.29,18.49,50117,50.94
69140,2.61,15.2,53295,67.03
69141,1.03,13.5,57083,48.22
69142,0,12.39,61146,50.48
69143,4.01,23.72,69375,62.26
69144,0,12.5,48935,76.47
69145,5.25,17.72,43784,55.94
69146,5.98,6.25,42404,65.93
69147,5.78,12.7,29063,57.77
69148,6.83,29.77,41827,38.81
69149,3.51,21.52,52759,64.17
69150,7.39,12.76,59844,51.66
69151,3.64,24.59,53977,55.97
69152,2.49,11.18,40114,64.3
69153,3.95,17.91,43750,56.45
69154,5.66,16.19,40875,56.59
69155,1.16,20.14,53214,66.43
69156,3.44,20.51,54500,57.21
69157,0,22.22,24583,27.78
69161,0,7.69,41667,44.44
69162,4.1,20.45,49167,65.81
69163,0,14,42353,54.4
69165,5.1,18.69,63456,58.39
69166,1.95,14.24,51645,74.13
69167,2.56,18.1,44375,68.12
69168,0.81,16.76,33125,44.38
69169,0.92,19.96,53125,66.82
69170,1.17,14.19,53125,55.96
69171,0,0,49327,13.16
69201,1.43,21.26,46368,57.97
69210,1.68,16.11,32310,53.81
69211,0,24.81,47250,66.96
69212,1.55,36,54926,67.1
69214,0.64,19.09,44306,58.37
69216,0,17.12,52955,49.6
69217,3.79,16.5,34750,49.57
69218,2.74,23.93,20313,41.24
69219,0,13.41,56250,96.34
69220,0,0,53750,57.14
69221,0,11.35,38125,80.77
69301,4.64,21.44,43633,52.68
69331,0,88,21607,50
69333,7.18,36.77,47857,59.56
69334,6.99,21.31,43352,52.29
69335,0,22.22,250001,61.11
69336,6.75,22.96,39922,52.47
69337,5.78,41.07,34399,71.99
69339,5.18,17.54,41538,58.33
69340,0,38,53333,65.38
69341,3.48,26.74,49954,57.65
69343,4.24,17.71,40912,54.74
69345,2.19,23.35,32083,66.13
69346,2.81,19.04,31875,57.63
69347,6,22.38,34479,51.11
69348,2.93,18.02,53393,58.42
69350,0,6.23,37813,53.44
69351,0,20.59,49219,78.43
69352,8.73,22,36912,38.67
69353,0,25,61250,12.5
69354,0,4,40417,83.33
69355,15.52,8.74,14792,26.67
69356,6.95,25.11,43575,58.92
69357,3.79,23.11,45879,55.68
69358,5.58,22.01,45658,60.44
69360,4.26,24.29,31797,57.29
69361,8.88,26.87,37907,53.52
69365,0,56.52,38750,34.78
69366,4.65,38.17,35625,54.88
69367,0,23.24,59375,58.55
70001,5,37.97,45300,60.6
70002,7.25,35.41,52588,65.4
70003,6.58,27.49,54816,57.44
70005,5.63,29.52,54613,68.35
70006,7.38,30.7,56469,59.66
70030,6.83,25.5,51281,32.7
70031,3.42,16.61,47336,41.84
70032,10.29,31.18,40129,41.61
70036,2.87,17.65,44044,28.86
70037,4.94,24.61,70369,49.04
70038,25.81,20.38,56500,19.17
70039,2.73,38.46,46250,41.21
70040,11.26,23.58,42027,41.05
70041,2.34,15.2,41455,41.36
70043,10.53,32.04,40670,41.54
70047,8.08,27.71,71464,58.75
70049,26.08,39.24,34896,41.35
70050,"",0,"",0
70051,21.21,25.47,56447,37.96
70052,15.39,32.32,43264,39.93
70053,9.51,42.24,32283,36.55
70056,6.3,34.75,49429,54.25
70057,13.44,36.68,51292,45.02
70058,6.55,36.82,50657,47.62
70062,16.95,37.42,33876,34.56
70065,6.33,30.57,56634,56.77
70067,5.8,21.28,45707,27.36
70068,9.05,33.88,55296,48.64
70070,4.5,30.29,66189,56.17
70071,9.47,31.51,51607,39.55
70072,6.13,34.02,44982,38.28
70075,8.56,30.95,56061,45.81
70076,43.03,43.1,22035,37.43
70079,3.65,26.84,49840,43.51
70080,0,44.49,52447,26.75
70082,0,0,100000,36.9
70083,7.29,35.12,38380,22.72
70084,14.27,35.03,43293,35.39
70085,18.84,29.65,32308,28.97
70086,15.43,45.8,34010,31.73
70087,8.8,29.32,50445,44.96
70090,9.72,31.15,62788,36.43
70091,0,34.48,33438,13.74
70092,15.76,31.79,39102,37.79
70094,13.93,34.25,37050,31.07
70112,13.86,66.11,17300,58.61
70113,28.29,47.2,17676,31.3
70114,14.3,49.4,32260,45.57
70115,9.15,45.46,50088,74.79
70116,14.14,53.96,34190,59.4
70117,12.9,51.5,25385,43.9
70118,9.52,55.81,40843,69.37
70119,14.23,51.19,27826,51.69
70121,7.07,37.74,40110,50.11
70122,13.16,42.3,39161,57.04
70123,3.82,28.06,57103,65.38
70124,3.8,29.94,71944,86
70125,14.46,56.6,41146,60.23
70126,15.08,46.87,27984,49.49
70127,14.3,50.68,27034,50.1
70128,10.26,37.48,42075,59.01
70129,12.18,38.45,30685,37.92
70130,7.01,49.72,48884,78.07
70131,9.66,36.08,49439,64.41
70139,"","","",""
70163,"","","",""
70301,4.75,33.53,50522,40.05
70339,10.3,18.25,46835,19.71
70340,40.91,58.33,22708,27.91
70341,9.3,26.17,30287,27.36
70342,8.45,26.69,48777,38.36
70343,4.53,28.58,69559,32.42
70344,7.17,21.51,46232,20.69
70345,8.19,25.58,54743,29.03
70346,8.23,39.56,35556,32.64
70352,0,30.51,33846,11.81
70353,12.09,23.84,19738,8.54
70354,10.37,27.82,41116,25.25
70355,5.61,24.42,38380,16.41
70356,7.27,29.7,42969,17.84
70357,5.91,27.47,39620,19.19
70358,7.3,25.17,39792,26.23
70359,6.59,31.32,42773,31.19
70360,5.58,28.31,66537,51.6
70363,8.48,34.89,43714,27.55
70364,6,28.17,49605,34.46
70372,8.66,28.27,44286,30.06
70373,6.04,22.02,48577,33.56
70374,3.32,25.49,51122,24.36
70375,0,25.96,99032,40.26
70377,8.27,28.62,49800,17.75
70380,9.2,32.06,42202,30.98
70390,11.1,37.48,49015,33.9
70391,0,30.23,48542,76.29
70392,9.46,28.22,49053,35.1
70393,26.29,20.71,28889,35.58
70394,5.27,28.34,52227,36.19
70395,4.6,30.53,55046,28.73
70397,7.26,37.54,24453,31.7
70401,9.61,45.56,40495,53.58
70402,1.96,97.87,"",""
70403,9.8,33.45,38939,46.67
70420,4.79,26.33,60328,51.78
70422,15.83,32.07,34304,40.74
70426,14.7,41.28,32542,24.86
70427,21.24,30,29165,36.52
70431,5.3,14.92,67795,55.59
70433,6.02,27.61,63310,67.57
70435,7.4,22.25,56505,54.24
70436,36.14,44.5,21341,12.55
70437,6.96,16.64,55572,51.95
70438,9.14,27.19,32700,39
70441,15.11,45.75,28632,40.97
70442,0,3.53,49196,54.12
70443,14.35,32.31,34572,37.63
70444,14.34,26.47,35053,32.9
70445,11.38,24.76,41414,39.84
70446,11.06,25.94,55667,40.79
70447,4.89,17.95,91464,73.55
70448,5.41,22.43,79833,76.36
70449,8.84,22.09,54403,35.29
70450,25.57,32.3,23750,35.21
70451,0,100,"",100
70452,8.4,24.16,45568,42.49
70453,15.06,31.86,42961,43.26
70454,7.57,24.38,48137,48.85
70455,6.6,25.78,31953,33.63
70456,16.9,36.39,41932,33.41
70458,7.45,26.59,52591,57.75
70460,7.91,31.78,43466,52.87
70461,8.68,24.78,65250,62.54
70462,13.57,26.43,40840,43.07
70463,56.25,23.53,22083,3.92
70464,38.86,21.45,14890,34.7
70465,32.11,55.51,24091,28.85
70466,13.78,32.73,37379,39.93
70471,5.59,26.24,81826,75.45
70501,12.76,45.88,25273,36.48
70503,3.71,37.51,64405,76.78
70506,4.97,42.28,44522,58.03
70507,4.92,33.31,50869,50.6
70508,5.25,31.58,62572,69.81
70510,8.83,25.56,40033,32.43
70512,5.95,27.31,47583,32.13
70513,0,0,93176,0
70514,12.67,32.12,29667,30.41
70515,8.96,35.23,36289,26.07
70516,9.4,28.38,63125,45.69
70517,9.62,31.27,40974,32.49
70518,5.36,26.22,56753,49.95
70519,0,52.32,54107,77.48
70520,8.55,26.49,48329,38.05
70523,19.29,24.86,31042,18.38
70524,2.65,20.38,46477,40.38
70525,11.05,27.42,36440,28.8
70526,11.75,32.66,35009,32.33
70528,6.34,26.86,50197,31.49
70529,5.81,31.74,42516,38.82
70531,6.93,31.74,35664,18.19
70532,4.04,27.24,41964,37.54
70533,5.32,24.93,48427,27.65
70534,2.29,21.09,51250,33.83
70535,5.11,29.5,40550,36.02
70537,4.49,27.71,53257,2.84
70538,17.09,31.43,36058,34.41
70541,4.64,48.85,41250,43.54
70542,2,19.61,44547,23.42
70543,5.55,31.78,42083,32.12
70544,9.16,35.16,41047,30.59
70546,8.51,29.85,42097,31.84
70548,11.2,23.99,38615,25.45
70549,13.27,18.39,30938,34.78
70550,0,43.98,250001,13.86
70552,14.77,29.93,38867,26.2
70554,11.21,25.33,21435,27.07
70555,4.79,25.21,55108,41.61
70556,1.32,41.7,28021,37.3
70558,0,0,"",0
70559,7.27,19.54,42617,25.63
70560,8.89,34.53,39441,29.45
70563,6.12,24.06,65063,54.61
70570,8.5,37.15,31424,33.85
70575,0,0,"",100
70576,9.82,37.98,30625,21.27
70577,2.77,25.71,42843,25.08
70578,5.51,33.87,40643,35.09
70580,0,0,4020,0
70581,8.72,21.67,43550,54.83
70582,7.97,32.8,38262,31.44
70583,5.96,23.93,44609,40.47
70584,4.63,26.48,51777,38.56
70585,0.82,16,82566,46.43
70586,6.47,29.4,35140,32.88
70589,5.49,26.35,38630,43.49
70591,7.44,26.53,40483,38.85
70592,7.37,24.42,80881,56.6
70601,12.92,40.4,30070,44.54
70605,5.68,26.55,60487,67.79
70607,9.96,34.52,35538,44.2
70611,4.35,19.98,62343,52.87
70615,9.67,37.52,35297,34.77
70630,0,18.6,73924,36.69
70631,0.5,17.16,61923,28.7
70632,0,43.64,50066,29.79
70633,10.51,24.28,41204,36.69
70634,7.65,24.49,45685,43.78
70637,0,11.63,43750,19.15
70638,1.94,15.79,61667,40.77
70639,3.03,28.94,34667,13.13
70640,4.55,43.59,27589,24.59
70643,9.02,33.49,50556,43.26
70644,0,8.9,40069,56.39
70645,0,19.4,57083,25.86
70646,24.66,44.3,52604,10.24
70647,6.34,24.16,54067,44.55
70648,8.67,34.07,44213,33.29
70650,0,25.86,70781,61.57
70651,25.58,26.67,76458,20
70652,5.97,15.59,45982,55.88
70653,11.62,16.15,45074,31.79
70654,25,33.66,45208,9.21
70655,5.94,24.64,39375,32.57
70656,5.97,20.15,35959,26.59
70657,2.59,21.6,47809,45.2
70658,5.52,15.39,47000,34.78
70659,1.41,19.51,40508,37.54
70660,2.73,35.94,57566,30.77
70661,9.07,17.04,29938,27.08
70662,2.84,23.68,27000,40.77
70663,10.08,25.13,47725,44.08
70665,7.98,20.3,56013,46.62
70668,4.68,26.58,38018,29.82
70669,9.43,21.72,47360,46.97
70706,4.66,23.58,67486,47.1
70710,9.13,35.02,53185,48.15
70711,11.19,29.59,50813,45.68
70712,17.11,65.23,44712,17.11
70714,7.02,36.2,44211,47.02
70715,8.93,27.7,48950,40.63
70719,8.62,35.59,56979,49.85
70721,17.01,41.21,37750,43.04
70722,11.49,31.71,39411,42.12
70723,25.53,53.68,26765,21
70725,1.93,39.1,68365,48.15
70726,6.02,24.7,55677,48.69
70729,0,28.05,57167,56.6
70730,7.97,29.26,55208,40.72
70732,5.03,14.43,49821,17.95
70733,7.3,22.6,40667,35.84
70734,7.07,14.95,87115,65.29
70736,25.51,35.62,55536,28.85
70737,7.03,27.65,59159,47.37
70739,5.49,26.92,65765,58.88
70740,3.76,37.52,47434,35.36
70743,0,33.72,69875,64.14
70744,7.13,26.81,51069,40.78
70747,0,36.36,50119,34.09
70748,7.4,44.25,36829,27.95
70749,6.94,22.5,43173,33.22
70750,5.33,17.86,26815,23.45
70752,0,24.97,51979,38.28
70753,13.59,46.23,35000,28.36
70754,4,24.17,55274,28.6
70755,3.3,24.8,57545,31.4
70756,0,19.71,27500,33.33
70757,8.48,36.95,42153,32.33
70759,11.91,17.2,40357,37.28
70760,6.02,31.72,31126,44.28
70761,6.55,39.87,50050,42.75
70762,2.56,24.48,72361,54.01
70763,4.47,22.42,64948,38.23
70764,5.84,33.92,44600,37.25
70767,7.59,30.19,46308,39.4
70769,4.38,22.97,86882,63.97
70770,9.79,20.92,87871,44.43
70772,8.65,35.88,47159,37.78
70773,0,20.74,92730,29.91
70774,7.93,19.92,56946,39.98
70775,7.95,32.46,59142,52.44
70776,6.8,50.31,60962,31.46
70777,7.16,19.7,63305,39.89
70778,7.31,19.47,55938,37.21
70780,6.97,35.55,60833,32.27
70782,0,12.08,60455,24
70783,8.84,26.89,47381,46.43
70785,7.05,26.78,63057,41.79
70787,0,19,20946,0
70788,9.6,36.55,32143,37.11
70789,22.22,27.99,24700,43.65
70791,6.23,27.62,62102,53.65
70801,0,0,"",100
70802,13.5,56.74,24485,44.37
70803,9.8,98.18,8654,100
70805,12.93,51.93,27653,36.78
70806,11.9,42.61,37058,63.02
70807,16.96,57.52,23862,40.83
70808,4.06,48.03,65868,84.07
70809,3.83,34.71,59606,80.74
70810,5.12,35.86,71832,79.38
70811,10.84,40.36,50714,51.05
70812,12.83,45.98,42762,53.32
70814,8.95,31.58,49609,55.58
70815,8.52,37.22,49155,59.51
70816,5.46,32.9,49838,66.9
70817,4.6,23.15,88424,74.94
70818,5.48,23.41,66930,53.9
70819,5.28,28.97,47037,61.11
70820,6.16,72.17,24051,69.08
70836,"","","",""
71001,11.11,29.72,28553,39.86
71003,16.35,39.38,38929,40.9
71004,5.77,20.18,29219,30.64
71006,6.52,24.25,69685,55.41
71007,8.12,27.74,57054,63.97
71008,4.64,30.15,43472,39.53
71016,9.12,22.47,33488,45.67
71018,11.7,18.47,33850,25.42
71019,12.01,30.37,36270,30.96
71021,16.47,29.45,15968,26.87
71023,5.57,23.44,39500,41.55
71024,19.11,30.73,27083,38.21
71027,6.42,38.72,37377,32
71028,12.59,30.73,31686,44.22
71029,3.28,4.48,31875,41.67
71030,10.81,23.65,33750,37.15
71031,6.9,12.17,43971,34.18
71032,6.82,27.91,46667,43.57
71033,6.95,16.65,39490,57.78
71034,21.62,26.39,36339,29.69
71037,7.91,22.29,61375,50.85
71038,13.58,29.17,28712,37.5
71039,17.44,33.05,43542,36.8
71040,18.36,43.57,36411,34.2
71043,11.07,38.51,30909,21.38
71044,5.8,16.46,29167,25.96
71045,7.02,23.04,39716,28.77
71046,2.16,28.49,41518,19.89
71047,4.79,26.62,51707,36.77
71048,7.69,28.46,25417,46.15
71049,7.25,30.97,31297,36.74
71051,6.7,28.01,50729,43.7
71052,12.25,36.46,29088,36.19
71055,10.06,28.28,38925,39.7
71060,6.77,21.18,38495,36.55
71061,8.84,18.84,34450,43
71063,23.1,30.54,29327,33.39
71064,18.6,34.24,32126,33.55
71065,8.71,20.83,33304,27.82
71067,6.99,26.39,43816,31.57
71068,10.65,27.02,30000,31.67
71069,10.63,25.25,17946,26.41
71070,4.81,21.3,41250,29.06
71071,9.48,19.97,48720,36.04
71072,2.85,16.85,41554,33.19
